Service Request URL,Service Request,Status,Request Date,Description,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001384&type=new_cs180221192758&viewRole=,DPW000001384,Completed,"June 26, 2018 2:41 pm",The Glennburnie neighborhood cleanup was on 6-23-2018 and no one picked up my bulk trash items.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001383&type=new_cs180301154109&viewRole=,DPW000001383,Assigned,"June 26, 2018 2:34 pm",concrete has sunk down and is not even with steps . tripping hazard. email address nganganyra7@gmail.com citizen is in California gave number to that location Richmond California not VA. void request,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000275&type=new_cs180226204420&viewRole=,DPU000000275,In Progress,"June 26, 2018 2:20 pm",Tree overgrowing light making area dim,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001378&type=new_cs180301154109&viewRole=,DPW000001378,Assigned,"June 26, 2018 2:08 pm","At the corner of 8th and Main Street, there is a considerable amount of gravel in the curb cut for wheel chairs, on both the southeast and northeast sides of the intersection.. This gravel is not good for people in wheelchairs who might try to use the curb cut.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001377&type=new_cs180221190731&viewRole=,DPW000001377,Completed,"June 26, 2018 2:06 pm",Sign was replaced at guardrail but one sign was removed from sharp turn in Blendwell,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001376&type=new_cs180221192758&viewRole=,DPW000001376,Completed,"June 26, 2018 2:06 pm","called to request for someone to pick up her trash , she stated that they pick the trash up on Tuesday",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001372&type=new_cs180301154109&viewRole=,DPW000001372,Completed,"June 26, 2018 1:54 pm",Citizen called to get potholes repaired,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001371&type=new_cs180221192758&viewRole=,DPW000001371,Completed,"June 26, 2018 1:54 pm","bulk items put out today and was not pick up, stated that pick up is normally 9:30 am","
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000273&type=new_cs180226204420&viewRole=",DPU000000273,In Progress,"June 26, 2018 1:47 pm",not sure if someone hit the streetlight on the corner of Warwick and Fernbrook dr. would like to know if it is being taken down or replaced .
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001370&type=new_cs180301154109&viewRole=,DPW000001370,Completed,"June 26, 2018 1:46 pm","Caller states Westgate Dr, starting at W Huguenot Rd, ending at Evansway Ln needs to be repaved. It is full of potholes.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001369&type=new_cs180301154109&viewRole=,DPW000001369,Completed,"June 26, 2018 1:45 pm",Very rough section of Malvern to Broad Street. Vehicles must slow down extremely fast to prevent possible damage to their cars causing a greater likelihood in traffic accidents.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001368&type=new_cs180301154109&viewRole=,DPW000001368,Completed,"June 26, 2018 1:43 pm",Caller states there are potholes near this intersection.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001367&type=new_cs180301154109&viewRole=,DPW000001367,Completed,"June 26, 2018 1:42 pm",Caller states there is a large pothole in the eastbound lane just west of Windsorview Dr; please repair; pothole is so deep that it blew out his tire and dented his rim,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001366&type=new_cs180221194656&viewRole=,DPW000001366,Assigned,"June 26, 2018 1:42 pm",on the intersection of Warwick rd and fernbrook dr. overtaking the sidewalk when coming from fernbrook onto warwick tress are blocking sidewalk may be 2-3 but two that in particular that is she speaking of.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001365&type=new_cs180301154109&viewRole=,DPW000001365,Completed,"June 26, 2018 1:41 pm","Between Channing and Banister, starting at Westgate Dr.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001364&type=new_cs180301154109&viewRole=,DPW000001364,Completed,"June 26, 2018 1:40 pm",Two pot holes on this block.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001363&type=new_cs180221192758&viewRole=,DPW000001363,Assigned,"June 26, 2018 1:40 pm",Bulk and brush collection requested. There are three large piles of tree brush from a storm sitting in the alley that runs alongside my house (and parallel to Forest Hill Avenue).,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001362&type=new_cs180220201343&viewRole=,DPW000001362,Assigned,"June 26, 2018 1:34 pm",New lane markings is essential in this area. Vehicles will often drift off their lane crossing traffic and nearly causing accidents. Please put lane markers / guiders in this area!,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001359&type=new_cs180221191046&viewRole=,DPW000001359,Assigned,"June 26, 2018 1:21 pm",Existing dead tree needs to be removed for new tree to be planted in the 2018 Adopt-A-Tree Program.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001357&type=new_cs180221194251&viewRole=,DPW000001357,Completed,"June 26, 2018 1:18 pm","Pedestrian Signal doesn't show ""Don't Walk"" symbol in the signal you see when facing Broad St. while crossing W Grace St. (at the east side of the intersection)",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000272&type=new_cs180228155543&viewRole=,DPU000000272,Assigned,"June 26, 2018 1:13 pm",Giant sinkhole in middle of the street,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001355&type=new_cs180221194251&viewRole=,DPW000001355,Completed,"June 26, 2018 1:11 pm","The traffic signal for commuters turning (left) west onto Main Street from 14th Street has the capability of being a leading green intersection, however, recently the leading green functionality was removed. During the morning rush hour traffic, frequently only one vehicle can make the turn off of 14th onto Main Street due to oncoming traffic. It would be helpful to have someone review that intersection to determine whether or not the leading green functionality could be restored",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000271&type=new_cs180228212904&viewRole=,DPU000000271,Assigned,"June 26, 2018 1:04 pm",Caller states vegetation causes standing water in this drainage area. Grindall Creek. Caller also submitted request regarding the overgrown vegetation on the fence line.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001353&type=new_cs180221192758&viewRole=,DPW000001353,Assigned,"June 26, 2018 12:59 pm",PREVIOUS TENANTS LEFT TRASH IN THE YARD AND IN THE DITCH. ITS BEEN THERE FOR OVER A WEEK AND WOULD LIKE TO HAVE REMOVED,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001352&type=new_cs180301154109&viewRole=,DPW000001352,Completed,"June 26, 2018 12:56 pm",Street cleaning was done and the median was not cleaned please follow up,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000270&type=new_cs180228155543&viewRole=,DPU000000270,Assigned,"June 26, 2018 12:47 pm",Sinkhole has formed in the middle of the parking lot. Citizen states that a cone has been dropped over the area as a precaution but is no longer visible.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001347&type=new_cs180221194423&viewRole=,DPW000001347,Completed,"June 26, 2018 12:42 pm",Current sign is really old and needs replacing.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001346&type=new_cs180221190731&viewRole=,DPW000001346,Assigned,"June 26, 2018 12:42 pm",Sign for Hey Rd off of Walmsley is missing.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000269&type=new_cs180228212504&viewRole=,DPU000000269,Assigned,"June 26, 2018 12:29 pm","Storm drain gets clogged by leaves that have been left in the street .. when it rains the street floods up to the house.. The drains in the front of the house are fine , he is having trouble with drains in the back of house",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001343&type=new_cs180221194656&viewRole=,DPW000001343,Assigned,"June 26, 2018 12:14 pm",Dead tree in front of 1209 Nottoway Avenue that may fall on nearby cars during a strong enough storm.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000267&type=new_cs180228212904&viewRole=,DPU000000267,Assigned,"June 26, 2018 12:11 pm",EVERYTIME IT RAINS THE STREET FLOODS UP,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000265&type=new_cs180228212904&viewRole=,DPU000000265,Assigned,"June 26, 2018 11:49 am",THERE IS A BIG STORM WATER DRAIN PROBLEM THE WATER FLOWED INTO A LADY POOOL IN THE NEIGHBORHOOD AND BASEMENTS ARE FLOODING BECAUSE THE WATER HAS NO WHERE TOO GO,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001340&type=new_cs180301154109&viewRole=,DPW000001340,Completed,"June 26, 2018 11:46 am",A POTHOLE THAT WAS PAVED RECENTLY HAS TURNED INTO A SINK HOLE AND IS VERY DANGROUS AND SHE FEELS LIKE SOMEONE IS REALLY GOING TO GET HURT OR A CAR WILL BE DAMAGED. ROAD. BUCK HILL BOTTOM OF BUCK HILL.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001339&type=new_cs180301154109&viewRole=,DPW000001339,Assigned,"June 26, 2018 11:45 am",Over time the mortar between the bricks has deteriorated to the point of being non existent and is extremely dangerous. Picture to follow. Reported by phone on 6-26-18. Case # dpw-000001328,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000264&type=new_cs180228212504&viewRole=,DPU000000264,Assigned,"June 26, 2018 11:40 am",Leaves in ditch,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001334&type=new_cs180221194656&viewRole=,DPW000001334,Completed,"June 26, 2018 11:39 am",Downed tree and Limbs,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001332&type=new_cs180221194457&viewRole=,DPW000001332,Assigned,"June 26, 2018 11:38 am",Vegetation grown over fire hydrant,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001331&type=new_cs180221194656&viewRole=,DPW000001331,Assigned,"June 26, 2018 11:37 am",blocking the alley when the trash is being collected citizen would have to put it ion the side up against the fence.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001330&type=new_cs180221194423&viewRole=,DPW000001330,Completed,"June 26, 2018 11:35 am",Street sign reported missing,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001329&type=new_cs180221194656&viewRole=,DPW000001329,Assigned,"June 26, 2018 11:35 am",citizen would like tree evaluated. the roots of tree was growing into sewer line . sewer line has been replaced and roots were cut back. citizen would like to know if that tree will be removed . the tree is a big pine tree just behind fences that has a green x on it.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001328&type=new_cs180301154109&viewRole=,DPW000001328,Completed,"June 26, 2018 11:34 am",side walk needs repair. bricks are loose and a danger to citizens,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001327&type=new_cs180221194656&viewRole=,DPW000001327,Assigned,"June 26, 2018 11:32 am","Ms. Gray visited with residents on the 2600 block of Kensington Avenue recently. They showed her a city tree on the right-of-way at 2607-2609 Kensington Avenue that appears be dead. It is still standing, however its branches have been dropping. Could you take a look and determine whether the tree will be designated for removal?",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001325&type=new_cs180221194032&viewRole=,DPW000001325,Assigned,"June 26, 2018 11:25 am",Citizen is requesting gravel repair for back alley. It has eroded with the onslaught of storms and severe weather.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001324&type=new_cs180301154109&viewRole=,DPW000001324,Completed,"June 26, 2018 11:23 am",Pothole is located in front of 6401 Shadybrook Lane,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000263&type=new_cs180228212904&viewRole=,DPU000000263,Completed,"June 26, 2018 11:19 am",drain is blocked and is causing driveway to wash away would like to have someone clean the drain and fix his driveway before it completely washes away. this is the second time calling first request was done 2 months ago,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001322&type=new_cs180301154109&viewRole=,DPW000001322,Completed,"June 26, 2018 11:16 am","Citizen called to report several potholes located on 10125 Merrimac Road, RVA 23235. 2 are very deep and 1 is moderate. She is calling to notify the city of necessary repairs.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001316&type=new_cs180221192758&viewRole=,DPW000001316,Assigned,"June 26, 2018 10:56 am","Bulk Trash / Yard Waste pile in the rear alley needs to be picked up. City bulk pick up of yard waste is supposed to be every 2 weeks, but they have not serviced this area in months.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000262&type=new_cs180226204420&viewRole=,DPU000000262,Completed,"June 26, 2018 10:52 am",The Street Light needs to be repaired,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001314&type=new_cs180221194656&viewRole=,DPW000001314,Assigned,"June 26, 2018 10:50 am",Tree is dead and needs to be removed. Fears the tree will fall over.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001313&type=new_cs180221194656&viewRole=,DPW000001313,Assigned,"June 26, 2018 10:41 am",Hi. There is a tree along the boulevard in front of my home at 4515 E. Seminary Avenue that appears to be in need of major pruning or removal. It keeps dropping large dead branches onto the sidewalk and into the street and on top of my car. Trying to determine what needs to be done. Thanks in advance.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000261&type=new_cs180228212904&viewRole=,DPU000000261,Assigned,"June 26, 2018 10:41 am",leaves and brush are in the storm drain causing the water to sit and it is starting to smell also causing mosquitoes citizen cant even sit on porch. previous case #120412,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001312&type=new_cs180221194656&viewRole=,DPW000001312,Assigned,"June 26, 2018 10:39 am","Hello, I have a serious problem with this tree in front of my house. It has a lot of flies in it and when I park my car in front of it my car becomes infested with flies and there will be a lot on the porch from time to time. You can't even sit on the porch, sometimes there will be about 5 to 10 flying around if you kill a few damn here comes more. Thank you for your attention in this matter.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000260&type=new_cs180228212504&viewRole=,DPU000000260,Assigned,"June 26, 2018 10:39 am",Brush an dleaves clogging ditch,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001311&type=new_cs180221194032&viewRole=,DPW000001311,Completed,"June 26, 2018 10:37 am","My parking is in the rear of my home, which is adjacent to the alley. There is an extremely large hole that will certainly cause problems if not repaired.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001310&type=new_cs180221194656&viewRole=,DPW000001310,Completed,"June 26, 2018 10:37 am",The tree in the tree well in sidewalk in the front of my house is dead. I fear that it could fall and injure someone and / or damage property. Could you please direct me to the appropriate person or department at the City to inform of this situation? THANK YOU.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001309&type=new_cs180221194423&viewRole=,DPW000001309,Completed,"June 26, 2018 10:36 am",2 hour parking sign at the corner or 2nd St and E. Franklin to be removed now that a bus stop has been added.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000259&type=new_cs180228212504&viewRole=,DPU000000259,Assigned,"June 26, 2018 10:36 am",Leaves in basin,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001308&type=new_cs180221194423&viewRole=,DPW000001308,Assigned,"June 26, 2018 10:35 am",25 mph sign has been knocked over,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001307&type=new_cs180221194656&viewRole=,DPW000001307,Assigned,"June 26, 2018 10:34 am","The tree in front of my dwelling needs to be trimmed. There are a number of broken limbs, and a larger limb is strarting to hang too low in the roadway. Please schedule the tree for trimming. Thank you",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000258&type=new_cs180228212904&viewRole=,DPU000000258,Assigned,"June 26, 2018 10:30 am",Storm Drain continues to backup when it rains. Water backs up past the alley entry. Water may sit for a day or two before complete draining. Service has come out several times to unclog but drain continues to backup.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001306&type=new_cs180221194457&viewRole=,DPW000001306,Assigned,"June 26, 2018 10:29 am",City lot needs to be maintained. Grass is over grown please follow up,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000257&type=new_cs180228212904&viewRole=,DPU000000257,Assigned,"June 26, 2018 10:28 am",When it rains the water full in the ditch into the back yard and has gotten so now when this happens the water enters the crawl space of house.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001304&type=new_cs180221194656&viewRole=,DPW000001304,Assigned,"June 26, 2018 10:25 am",tree down blocking road. 900 blk of N 28th St,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001303&type=new_cs180221190731&viewRole=,DPW000001303,Assigned,"June 26, 2018 10:24 am",Sign is bented over and hanging out in the road. It is a safety hazard since vehicles have to swerve over to prevent from hitting it.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000256&type=new_cs180228212504&viewRole=,DPU000000256,Assigned,"June 26, 2018 10:22 am","This may not be the proper place to request service so if not, please forward to the proper department. The drainage pipe under our driveway and our neighbors driveway are clogged with debris preventing surface water from flowing properly.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000255&type=new_cs180228212504&viewRole=,DPU000000255,Assigned,"June 26, 2018 10:22 am","The storm drain at the intersection of Cutshaw Ave and Shenandoah Ave, is clogged with leaves and sediment from street runoff. It floods the intersection area each time it rains. The specific storm drain is on Shenandoah Ave, near Cutshaw Ave",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000254&type=new_cs180228212504&viewRole=,DPU000000254,Assigned,"June 26, 2018 10:18 am",Clogged overflowing storm drains corner of 5th and Hospital Street,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000253&type=new_cs180226204420&viewRole=,DPU000000253,Completed,"June 26, 2018 10:12 am","Streetlight went out last night, street is dark",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001301&type=new_cs180221194656&viewRole=,DPW000001301,Assigned,"June 26, 2018 10:06 am",Cut out deadwood and trim trees on 1400-1500 blocks North 20th St.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000252&type=new_cs180228212504&viewRole=,DPU000000252,Assigned,"June 26, 2018 10:00 am",street was cleaned perfectly but storm drain needs to be cleaned leaves and debris needs to be removed Sewer located at the corner of Montrose and Walton ave,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001300&type=new_cs180221194656&viewRole=,DPW000001300,Completed,"June 26, 2018 9:59 am",Large tree branch located in the alley and is blocking the alley trash collector can't get though there.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000250&type=new_cs180226204420&viewRole=,DPU000000250 On Hold,"June 26, 2018 9:41 am",Citizen called to report a streetlight pole missing at this location.,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001297&type=new_cs180221194423&viewRole=,DPW000001297,Completed,"June 26, 2018 9:30 am",Road workers left about 5 signs and a bunch of those big cone things - they have been here 3 weeks and there is no longer any road work. they are impeding the sidewalk and making it difficult to park in the area.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001296&type=new_cs180301154109&viewRole=,DPW000001296,Completed,"June 26, 2018 9:24 am","As you come off Government Road towards N 36th, there's a small pothole by the ""circle. Then, as you cross E Broad, there's a big sinkhole",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001295&type=new_cs180301154109&viewRole=,DPW000001295,Completed,"June 26, 2018 9:22 am",I would like to report a deteriorating railroad track at the intersection of Brook Road and School Street near the Post Office. The tracks have created a trench with broken pieces of wood and railroad ties. It's a very dangerous spot and my tire was punctured by a metal spike on Friday the 22nd. I'd like to submit a claim for my loses if possible.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001294&type=new_cs180221194656&viewRole=,DPW000001294,Assigned,"June 26, 2018 9:22 am",Tree ID: 129055 - Caller states tree is dropping large limbs and she is concerned for cars parked there.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001292&type=new_cs180221194656&viewRole=,DPW000001292,Assigned,"June 26, 2018 9:19 am",Citizen states large tree limb is dangling by a thread if another storm come it can fall onto street or someone walking under tree need to be trimmed as well asap,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001289&type=new_cs180221194656&viewRole=,DPW000001289,Assigned,"June 26, 2018 9:10 am","A tree was struck by the storm and has split in half. It is hanging over the road and is very dangerous. Could someone come remove it before it falls on a car? The tree is located on the side of the house at 3516 E. Broad Street, but is located on the 300 block of N. 36th Street.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001287&type=new_cs180221194032&viewRole=,DPW000001287,Completed,"June 26, 2018 9:03 am",The alley of 501 block Chimborazo has not been maintained at all. Residents are currently mowing/caring for alley. Was promised to have gravel alley like ALL the other alleys last year after everyone on block was threaten Med with ticketing for not mowing the city-owned alley. Please maintain our alley and place gravel on it.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001286&type=new_cs180221194032&viewRole=,DPW000001286,Completed,"June 26, 2018 9:02 am",We are as residents try to make efforts and clean it ourselves and we had a bad experience with City of Richmond who threatened us with a fine if we don’t take care of the city alley?????? Please fix it we are so tired.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001285&type=new_cs180301154109&viewRole=,DPW000001285,Completed,"June 26, 2018 9:02 am",reoccurring pothole on 3509 Hazlehurst avenue,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001284&type=new_cs180221194457&viewRole=,DPW000001284,Assigned,"June 26, 2018 8:47 am",A tree is down in the ally behind 800 block of 46th St (between 46th and 47th and Bassett Ave and Reedy Ave). The DPW bulk and brush pick-up truck was not able to pass through the alley and the city worker asked me to report this to 311,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001280&type=new_cs180221192758&viewRole=,DPW000001280,Completed,"June 26, 2018 8:30 am",Storm debris located in the alley for pickup at this location asap.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001278&type=new_cs180221194423&viewRole=,DPW000001278,Completed,"June 26, 2018 8:21 am",the sign has been knock down the its on a pole and the pole is twisted . located in grassy median near family dollar on broadrock,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001277&type=new_cs180221192758&viewRole=,DPW000001277,Assigned,"June 26, 2018 8:16 am",Someone stole my city trash can. Can you please replace it.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001276&type=new_cs180221192758&viewRole=,DPW000001276,Assigned,"June 26, 2018 8:16 am",2 boxes,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001274&type=new_cs180221194251&viewRole=,DPW000001274,Completed,"June 26, 2018 8:11 am",Green Left turn signal is out.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001273&type=new_cs180221194457&viewRole=,DPW000001273,Assigned,"June 26, 2018 8:10 am",there are shrubs that grown so tall you can not see over the fence there is a side street and it goes all away around the home on city property,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001272&type=new_cs180221194656&viewRole=,DPW000001272,Assigned,"June 26, 2018 8:07 am",huge limb fee into citizen yard there are 2 on the side of home that are dropping large limbs,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001270&type=new_cs180221194032&viewRole=,DPW000001270,Completed,"June 26, 2018 7:53 am","Citizen called regarding a hole that needs to be cover, it is very deep and he stated people cannot drive through the alley and this hole is spreading causing an erosion issue in his yard.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001269&type=new_cs180221194032&viewRole=,DPW000001269,Assigned,"June 26, 2018 7:45 am",the gravel has washed out to the alley onto central street and causing a hazard to the cars,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001267&type=new_cs180301154109&viewRole=,DPW000001267,Completed,"June 26, 2018 7:27 am","Large pot hole in the center of the road. Have been reporting for over two months now. Several holes on the same street have been repaired, but this one has been ignored. Ironically I’ve seen multiple city vehicles go over and into this pothole large pot hole in the center of the road. Have been reporting for over two months now. Several of the same street have been repaired, but this one has been ignored. Ironically I’ve seen multiple city vehicles go over and into this pothole.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000249&type=new_cs180226204420&viewRole=,DPU000000249,Completed,"June 26, 2018 12:21 am",I believe vibration makes the light shut off.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001266&type=new_cs180301154109&viewRole=,DPW000001266,Completed,"June 25, 2018 8:43 pm",Pot holes on Westwood Avenue Eastbound between the Richmond Tech Center and the ARC building. These are very bad and will certainly damage cars. They have been repaired before but it did not last.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001265&type=new_cs180301154109&viewRole=,DPW000001265,Completed,"June 25, 2018 8:21 pm",Several potholes on FHA heading east from Chippenham with a larger pothole directly in front of 6715,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001264&type=new_cs180221194457&viewRole=,DPW000001264,Assigned,"June 25, 2018 6:47 pm","Ditch overgrown with tall weeds and small trees. Obstructs view at intersection of Dorset Road and Walmsley Blvd. Unsafe traffic movement due to obstructed view, and traffic on Walmsley traveling faster than the posted speed limit",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001263&type=new_cs180221192758&viewRole=,DPW000001263,Assigned,"June 25, 2018 6:09 pm",Hello! We’d like to request a pick up of tree limbs/yard debris in our alley please. Thanks!,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001262&type=new_cs180221194032&viewRole=,DPW000001262,Assigned,"June 25, 2018 6:07 pm",Behind 6707 & 6709 Kensington Ave in the alley has stagnate water which is causing a bad issue with mosquitos. The alley is not draining towards the street.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000247&type=new_cs180228161314&viewRole=,DPU000000247,Assigned,"June 25, 2018 6:06 pm",Street repaved last year and gas clean out now below grade. Low enough below grade creating a bad pothole type experience in middle of road.,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000246&type=new_cs180228155543&viewRole=,DPU000000246,Completed,"June 25, 2018 5:44 pm","Sinkhole has been forgotten for over 2 years. Storm drain is now backed up and not draining, probably due to collapse underneath.",,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000001261&type=new_cs180221192758&viewRole=,DPW000001261,Assigned,"June 25, 2018 5:36 pm","General yard brush, small limbs and yard clippings",,,,,
