Service Request URL,Service Request,Status,Request Date,Description,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001099&type=new_cs180228212904&viewRole=,DPU000001099,Assigned,"August 15, 2018 5:14 pm",Storm drain needs to be cleaned,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001098&type=new_cs180228160021&viewRole=,DPU000001098,Completed,"August 15, 2018 5:13 pm",THERE IS A SEWER THAT IS CLOGGED AND NOW THEY SEEN BIG WATER BUGS COMING INTO THE HOUSE. NEEDS SOMEONE TO COME OUT THERE ASAP,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005478&type=new_cs180221194656&viewRole=,DPW000005478,Assigned,"August 15, 2018 4:56 pm",DEAD TREES NEEDS TO BE REMOVED. PART OF THE TREE IS ON PRIVATE PROPERTY ONE OF THE LIMBS FELL AND ALMOST FELL ON CITIZEN. THE LIMBS ARE HANGING OVER ON TO THE STREET.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005477&type=new_cs180221194457&viewRole=,DPW000005477,Assigned,"August 15, 2018 4:55 pm",Can’t see traffic coming from the right at the stop sign on Maplewood. The plant/brush on the end of the street needs to be trimmed back.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005476&type=new_cs180221194457&viewRole=,DPW000005476,Assigned,"August 15, 2018 4:53 pm",Overgrown brush prevents full line of sight turning onto French St from Nansemond. Needs to be trimmed way back.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001097&type=new_cs180228212904&viewRole=,DPU000001097,Assigned,"August 15, 2018 4:52 pm",Ditch is flooded and has standing water,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005475&type=new_cs180301154109&viewRole=,DPW000005475,Completed,"August 15, 2018 4:48 pm",Pot holes everywhere along this section of the road. Really ALL of Belmont south of boulevard needs to be repaved. The condition of this road is awful.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005473&type=new_cs180301154109&viewRole=,DPW000005473,Completed,"August 15, 2018 4:44 pm",Terrible road surface. Why can’t we get some of these roads repaved?,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005472&type=new_cs180221194032&viewRole=,DPW000005472,Assigned,"August 15, 2018 4:42 pm",citizen states that there are multiple potholes in the alley,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005471&type=new_cs180301154109&viewRole=,DPW000005471,Completed,"August 15, 2018 4:38 pm",Pothole on 3200 block,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005470&type=new_cs180221194656&viewRole=,DPW000005470,Assigned,"August 15, 2018 4:36 pm",Reported that tree was dropping limbs and has fallen on citizen's fence. She submitted reports in the past but nothing has been done. She wants to speak to someone regarding proper remuneration.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001096&type=new_cs180226204420&viewRole=,DPU000001096,Completed,"August 15, 2018 4:15 pm","Street light next to the crosswalk over N Allen at the Lee Circle and Monument Avenue looks like it was hit and is now leaning over, no longer vertical. Wiring slightly exposed.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000218&type=new_cs180327173306&viewRole=,RPD000000218,Completed,"August 15, 2018 4:00 pm",Citizen states that there are some cars that are dumping trash illegally in her yard ditch. Blue truck plate #Hey Babe.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005465&type=new_cs180221194656&viewRole=,DPW000005465,Assigned,"August 15, 2018 3:57 pm","Crepe Myrtle tree on the corner of Allison and W. Grace in The Fan has overgrown and hidden the stop sign on a four way stop, causing many people to run the stop sign on a busy intersection.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005460&type=new_cs180301154109&viewRole=,DPW000005460,Assigned,"August 15, 2018 3:40 pm",Sidewalk located in front of this address,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005457&type=new_cs180221192541&viewRole=,DPW000005457,Assigned,"August 15, 2018 3:31 pm",Graffitti located on metal access doors.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005456&type=new_cs180221194656&viewRole=,DPW000005456,Assigned,"August 15, 2018 3:29 pm",Concrete curbing is broken up in chunks from where a tree stump has been removed. Curbing is located at 501 N Allen Ave beside the Greenfield Assisted Living facility.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005454&type=new_cs180221194423&viewRole=,DPW000005454,Assigned,"August 15, 2018 3:03 pm",Citizen called to report a stop sign knocked down,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005450&type=new_cs180221194656&viewRole=,DPW000005450,Assigned,"August 15, 2018 2:44 pm",Citizen is requesting limbs be cut back on trees on the sidewalk of 2nd St,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005449&type=new_cs180301154109&viewRole=,DPW000005449,Completed,"August 15, 2018 2:36 pm",There are a few potholes on the block that need to be filled,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005448&type=new_cs180301154109&viewRole=,DPW000005448,Completed,"August 15, 2018 2:33 pm",there are three potholes at this location,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005446&type=new_cs180221192758&viewRole=,DPW000005446,Assigned,"August 15, 2018 2:25 pm",furniture and moving boxes in alley behind 3504 maplewood avenue,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005445&type=new_cs180221194656&viewRole=,DPW000005445,Assigned,"August 15, 2018 2:21 pm",Tree fell in 3 properties. Currently blocking alley. See back of property.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005444&type=new_cs180301154109&viewRole=,DPW000005444,Completed,"August 15, 2018 2:01 pm",about 6 inches deep right in front of MCDONALDS AND EXXON turning onto 95,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001095&type=new_cs180226204420&viewRole=,DPU000001095,Completed,"August 15, 2018 1:49 pm",Light out at the intersection of Canterbury & Clovelly,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005441&type=new_cs180221194032&viewRole=,DPW000005441,Assigned,"August 15, 2018 1:49 pm",Alley behind 3540 Floyd is in extremely poor condition. Many potholes filled with water. It’s made up of half asphalt and half gravel. The property owner is requesting repair. -Nicole Williams Council Liaison for Richmond First District,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005437&type=new_cs180221190731&viewRole=,DPW000005437,Completed,"August 15, 2018 1:25 pm",The sides and rear of property have opened up because of construction that is occurring in the area. Vehicles don't recognize that it's a business and park vehicles in places that are compromising.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005435&type=new_cs180221194423&viewRole=,DPW000005435,Completed,"August 15, 2018 1:20 pm",Sign was present until construction; it was taken down with construction but now the sign is totally missing and needs replacing before an accident or other injury ensues.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005433&type=new_cs180221194423&viewRole=,DPW000005433,Completed,"August 15, 2018 1:09 pm","The bus stop was removed from in front of my house along with the signs on the corner. However the other no parking sign that is located in my neighbors yard is still there. The sign is located in the front yard of 1909 Rawlings St. Richmond, Va 23231",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005432&type=new_cs180301154109&viewRole=,DPW000005432,Completed,"August 15, 2018 1:08 pm","Citizen states with all the rain, water has washed up dirt from around the pipe in the street and left a big hole at Bolton & Worthington",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000930&type=new_cs180301161330&viewRole=,PDR000000930,Completed,"August 15, 2018 1:07 pm",Inoperable vehicles on property,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005430&type=new_cs180221194457&viewRole=,DPW000005430,Assigned,"August 15, 2018 12:38 pm",The large amount of overgrowth is blocking the Stop Sign and the traffic flow site line at 21st and Carrington Street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005428&type=new_cs180301154109&viewRole=,DPW000005428,Assigned,"August 15, 2018 12:30 pm",tree pushing up sidewalk,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005427&type=new_cs180221194656&viewRole=,DPW000005427,Assigned,"August 15, 2018 12:25 pm",the sidewalk is being pushed up due to the roots of the tree is a tripping hazard tree is located on side of 1600 Peter paul blvd,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005426&type=new_cs180301154109&viewRole=,DPW000005426,Completed,"August 15, 2018 12:23 pm",multiple pot holes needs to be repair possible repave whole street,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005425&type=new_cs180220201343&viewRole=,DPW000005425,Assigned,"August 15, 2018 12:22 pm",citizen would like handicap ramp place at the corner of 1600 peter Paul and v and 1600 peter paul and w,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005424&type=new_cs180301154109&viewRole=,DPW000005424,Completed,"August 15, 2018 12:22 pm",This entire block is filled with potholes,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005422&type=new_cs180221194656&viewRole=,DPW000005422,Assigned,"August 15, 2018 12:21 pm",large limbs hanging into street touching the top of cars,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005420&type=new_cs180221190731&viewRole=,DPW000005420,Assigned,"August 15, 2018 12:16 pm",There sign that the word Tanglewoood & Cheveley and Intersection Tanglewood and Merrydale and Cherokee Road. Those signs are not readable. Needs to be replaced.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005418&type=new_cs180221192758&viewRole=,DPW000005418,Assigned,"August 15, 2018 12:07 pm","My super can was stolen (2500 Grove). Please bring a new one. Also, there are several damaged super cans next door (2502 Grove) that need to be removed. That house is currently vacant and being renovated. It used to have many apartments so there are many damaged super cans that are no longer needed.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005416&type=new_cs180221194656&viewRole=,DPW000005416,Assigned,"August 15, 2018 11:51 am",there is a tree limb that has falling and was in the bus stop but he has pulled it out the bus stop but he said that it almost hit a kid,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001093&type=new_cs180228212904&viewRole=,DPU000001093,Assigned,"August 15, 2018 11:46 am",Dirt leaves and trash corner of 5th Ave & Myrtle,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001092&type=new_cs180228212504&viewRole=,DPU000001092,Assigned,"August 15, 2018 11:46 am",Caller states the drain is clogged and causes water to accumulate and wash gravel away from his driveway.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005414&type=new_cs180221192758&viewRole=,DPW000005414,Assigned,"August 15, 2018 11:45 am",Tree debris is located on both sides of this property for pickup,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001091&type=new_cs180228212904&viewRole=,DPU000001091,Completed,"August 15, 2018 11:39 am",leaves and grass,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005412&type=new_cs180221192758&viewRole=,DPW000005412,Assigned,"August 15, 2018 11:32 am",Tree debris from the storm for pickup.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005410&type=new_cs180221192758&viewRole=,DPW000005410,Assigned,"August 15, 2018 11:23 am",Tree debris located where trash is picked up.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005409&type=new_cs180221194656&viewRole=,DPW000005409,Assigned,"August 15, 2018 11:05 am","tree has been removed citizen would like an inspection of the stump to see if it can be removed so they can do the adopt a tree program, please contact to advise when we will be able to come out",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001090&type=new_cs180226204420&viewRole=,DPU000001090,Completed,"August 15, 2018 11:00 am",the alley streetlight is out and it dark in his alley behind his home,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005404&type=new_cs180221194251&viewRole=,DPW000005404,Completed,"August 15, 2018 10:36 am",signal lights are out,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005403&type=new_cs180221191046&viewRole=,DPW000005403,Assigned,"August 15, 2018 10:32 am",The tree at the present location is dead.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001089&type=new_cs180226204420&viewRole=,DPU000001089,Completed,"August 15, 2018 10:29 am","This light gives the folks coming out of the new apartments (The Village at Westlake, 1500 German School Rd) a really long time that they don't need (it's an apartment complex - 2-4 cars leave at any light cycle). Jahnke is the busiest road at this intersection, with more people on it already or turning on it, so having an unnecessarily long red light on Jahnke backs up traffic quickly. Note that I selected 'lamp blinking' due to there being no other options.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005400&type=new_cs180221192758&viewRole=,DPW000005400,Completed,"August 15, 2018 10:24 am","Trash/recycling has not been picked up for three weeks. The cans are right outside our house, but are used by the whole block. It is piled up and overflowing.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005398&type=new_cs180301154109&viewRole=,DPW000005398,Completed,"August 15, 2018 10:18 am",the road needs to be smoothed out because if car hits the speed hump the wrong way then it could damage vehicle because it is a vertical hump in the road instead of,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005397&type=new_cs180221192541&viewRole=,DPW000005397,Assigned,"August 15, 2018 10:16 am",white paint and a sticker on top of control box for traffic light,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005396&type=new_cs180301154109&viewRole=,DPW000005396,Completed,"August 15, 2018 10:14 am",street was repaired and when the repairs were done it made the street worst. the dip from the street to the parking lot is completely cracked up and it makes it hard for lower cars to get a across. this has been going on for months. previous case#105244. citizen has stated that she was given a date as of 7/25/2018 that things would be taken care of but nothing has been done,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005395&type=new_cs180301154109&viewRole=,DPW000005395,Completed,"August 15, 2018 10:05 am",Caller states the sidewalk has been sinking and this is causing a dip in front of the house. This causes the sidewalk area to flood making it a danger to people who walk the sidewalk.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005393&type=new_cs180221194656&viewRole=,DPW000005393,Assigned,"August 15, 2018 10:00 am",a request was put in for this tree in 2017 and someone came out but they didn't fix the tree. and the request was closed with no explanation as too why 101000051009.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001088&type=new_cs180228212904&viewRole=,DPU000001088,Completed,"August 15, 2018 9:59 am",Standing water in the alley way has been there for a few weeks,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005392&type=new_cs180301154109&viewRole=,DPW000005392,Completed,"August 15, 2018 9:47 am",citizen states street need to be repaved Grove Ave to Cary St Road in front of Mary Munford School,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001087&type=new_cs180226204420&viewRole=,DPU000001087,Completed,"August 15, 2018 9:41 am",this light is located behind the church not about 100 feet from other request with the light at alley entrance,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001086&type=new_cs180226204420&viewRole=,DPU000001086,Completed,"August 15, 2018 9:38 am",the lamp is out at the alley entrance,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005389&type=new_cs180221194656&viewRole=,DPW000005389,Assigned,"August 15, 2018 9:31 am",tree branch dropped of an is blocking the sidewalk,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005387&type=new_cs180221194032&viewRole=,DPW000005387,Assigned,"August 15, 2018 9:17 am",Someone stole two large scoops of earth on the alley side of my back fence. They used earth moving equipment and took away probably several hundred pounds of earth (removing a large part of a sort of hill that goes up to my fence starting at the edge of the alley drive) leaving exposed clay/soil. The city might want to take a look and see if they need to add soil back there. It's going to erode like it is right now. I'm filing a police report because they also damaged my fence.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005384&type=new_cs180221192758&viewRole=,DPW000005384,Completed,"August 15, 2018 9:03 am","Caller states the trash has not been collected in over a week, he thinks possibly two weeks. The cans are now overflowing.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005383&type=new_cs180221194656&viewRole=,DPW000005383,Assigned,"August 15, 2018 8:57 am",huge tree limbs have fallen off a tree in her back yard but the limbs fell on the out side of the fence and did not cause any damages to her home she would like for collectors to come and pick up the limbs,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001082&type=new_cs180228212904&viewRole=,DPU000001082,Assigned,"August 15, 2018 8:39 am",Citizen stated there is debris backing up the ditch bank from his home and his neighbors storm drain. This is a replacement case for DPU000000558,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001080&type=new_cs180226204420&viewRole=,DPU000001080,Completed,"August 14, 2018 9:57 pm",Light comes on for 5 min then goes out for 10 min then repeats.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001079&type=new_cs180226204420&viewRole=,DPU000001079,Completed,"August 14, 2018 9:54 pm",Street light is completely out.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005377&type=new_cs180301154109&viewRole=,DPW000005377,Completed,"August 14, 2018 8:50 pm",Pothole turning left on MacTavish from Marshall st,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001078&type=new_cs180226204420&viewRole=,DPU000001078,Completed,"August 14, 2018 7:07 pm","We've had property stolen recently from outside our home. When walking around last night, the street light is out in the alley behind our home.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005376&type=new_cs180221194251&viewRole=,DPW000005376,Completed,"August 14, 2018 6:10 pm",Traffic light on Boulevard heading southbound,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005375&type=new_cs180221192758&viewRole=,DPW000005375,Completed,"August 14, 2018 5:33 pm",trash has not been picked up in 3 weeks,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005374&type=new_cs180221192758&viewRole=,DPW000005374,Assigned,"August 14, 2018 5:25 pm",Sofa In-between sidewalk and street in front of 215 S. Boulevard.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000916&type=new_cs180301161330&viewRole=,PDR000000916,Completed,"August 14, 2018 5:17 pm",CALLER WANTE TO REPORT THAT AN AT HOME MECHNIC IS WORKING ON CARS AND HE CAN NOT FIND NO WHERE TO PARK BECAUSE ALL THE PART ARE EITH IN THE STREET OR THE VEHICLES ARE PARKED IN FROM OF HIS HOME,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001077&type=new_cs180226204420&viewRole=,DPU000001077,In Progress,"August 14, 2018 5:15 pm",the light is out in the middle of of clydewood ave,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005373&type=new_cs180301154109&viewRole=,DPW000005373,Completed,"August 14, 2018 5:13 pm",big pothole in street and it bust her tired,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005371&type=new_cs180220201343&viewRole=,DPW000005371,Assigned,"August 14, 2018 4:59 pm","Hello, My house does not have a curb at all, and I would like to have one to stop people from driving and parking on my front lawn. A bunch of homes on my side of my block do not have curbs, but on the other side of the street, all of the homes have curbs. Thank you.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005360&type=new_cs180221194656&viewRole=,DPW000005360,Assigned,"August 14, 2018 4:19 pm",there is a tree down and it blocking the sidewalk,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001076&type=new_cs180226204420&viewRole=,DPU000001076,Completed,"August 14, 2018 4:16 pm",streetlight is out in the alley behind her home,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005358&type=new_cs180221192758&viewRole=,DPW000005358,Completed,"August 14, 2018 4:09 pm",citizen called in regard to trash pick up,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005355&type=new_cs180301154109&viewRole=,DPW000005355,Completed,"August 14, 2018 4:04 pm",There is a pothole on Lafayette St just before you enter the alleyway.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005353&type=new_cs180301154109&viewRole=,DPW000005353,Completed,"August 14, 2018 3:57 pm","the road coming into their apartment has humongous potholes , she is in a wheelchair and she uses the same road to go back and forth to the store and the road are terrible",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005351&type=new_cs180221194032&viewRole=,DPW000005351,Assigned,"August 14, 2018 3:53 pm",There is a t shaped alley behind 353 Albemarle Ave. the alley behind 353 doesn’t look too bad but the connecting alley between Albermarle Ave and Lexington is riddled with ruts and potholes. It appears dangerous and nearly impassable. Needs to be graded and regraveled. There should be a drainage ditch which should be maintained as well.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001075&type=new_cs180228141848&viewRole=,DPU000001075,Completed,"August 14, 2018 3:44 pm","I'm not entirely certain that this smell is coming from the sewer, but this seemed like the most suitable field. There is a distinct smell of leaking gas around 681 Hioaks Rd.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000912&type=new_cs180301161330&viewRole=,PDR000000912,Completed,"August 14, 2018 3:22 pm",cars are just sitting there without tag,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005338&type=new_cs180221192541&viewRole=,DPW000005338,Assigned,"August 14, 2018 3:09 pm",it is green paint on glass the building use to be a old business,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005335&type=new_cs180221194656&viewRole=,DPW000005335,Assigned,"August 14, 2018 2:57 pm",Lowermost branches of trees are falling on parked vehicles and sidewalk in front of building!!,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001074&type=new_cs180228212504&viewRole=,DPU000001074,Assigned,"August 14, 2018 2:56 pm",Stormwater basins on corner North corner of Lamb Ave and Crawford Ave are clogged by mud and debris. These basins are closest to 3100 Lamb Ave. The street floods several inches whenever it rains. Why hasn't this been addressed yet? This hurricane is going to completely flood our entire end of the block! Three months later and this still hasn't even been looked at. Somehow the drain is even more clogged. Residents now have to walk through 4+ inches of dirty water to access their cars. For the love of whatever you pray to: CLEAN THE DANG DRAIN PLEASE!,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001073&type=new_cs180228212904&viewRole=,DPU000001073,Assigned,"August 14, 2018 2:51 pm",STORMS ARE BACK UP AND NOW THE WATER IS ON THE SIDE WALK,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005332&type=new_cs180301154109&viewRole=,DPW000005332,Completed,"August 14, 2018 2:48 pm",THERE ARE POTHOLES ON THE WHOLE BLOCK OF THIS LOCATION,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001072&type=new_cs180226204420&viewRole=,DPU000001072,In Progress,"August 14, 2018 2:48 pm","the ground around the lightpole is washing away and it looks as if, if we have another storm the pole will fall",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005331&type=new_cs180221192758&viewRole=,DPW000005331,Assigned,"August 14, 2018 2:46 pm",This alleyway always has bulk and overflow trash from the neighbors that live and work in the buildings that front Main Street. There used to be a dumpster in the alley but it was removed when they started road construction on 17th St.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005329&type=new_cs180301154109&viewRole=,DPW000005329,Assigned,"August 14, 2018 2:45 pm",Sidewalk on Sauer Ave adjacent to the 4213 Patterson Ave address has multiple tripping hazards due to extensive root damage. Please fix.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005328&type=new_cs180301154109&viewRole=,DPW000005328,Assigned,"August 14, 2018 2:45 pm",THE SIDE WALK BETWEEN THE DRIVE WAY IN THE STREET IS CRACKING UP AND ITS GETTING WORST EVERYDAY WHEN SHE DRIVES INTO HER DRIVE WAY,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001071&type=new_cs180228155543&viewRole=,DPU000001071,Assigned,"August 14, 2018 2:26 pm",sinkhole is greater than 12 inches the other one is not that big,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000217&type=new_cs180327173306&viewRole=,RPD000000217,Completed,"August 14, 2018 2:08 pm",abandon bikes chain to a street sign close to the front Entrance of the tower apt located at 104 w franklin street at the intersection of franklin and Adams . there is the frames no wheels byclcle,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005321&type=new_cs180301154109&viewRole=,DPW000005321,Assigned,"August 14, 2018 1:47 pm",Caller states tree roots are causing damage to the sidewalk.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001070&type=new_cs180226204420&viewRole=,DPU000001070,Completed,"August 14, 2018 1:45 pm","In the alley behind address provided, near Floyd ave.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005315&type=new_cs180221194656&viewRole=,DPW000005315,Assigned,"August 14, 2018 1:24 pm",Branches on trees aligning the entire neighborhood block are dead and limbs are falling off and impacting the vehicles that are located under them. There is a dead tree located on 4221 Seminary that was supposed to be removed this past Spring but has not been addressed. Dead tree limbs align the entire block of 4200 Seminary Avenue. Please contact as he is POC for neighborhood concern.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000001069&type=new_cs180301153010&viewRole=,DPU000001069,Assigned,"August 14, 2018 1:16 pm",Missing circular cover,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005313&type=new_cs180301154109&viewRole=,DPW000005313,Assigned,"August 14, 2018 1:14 pm","Tree roots have upended brick sidewalk, loose and missing bricks and uneven surface for walking",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005311&type=new_cs180301154109&viewRole=,DPW000005311,Completed,"August 14, 2018 1:04 pm","Citizen called to report potholes, towards the school.",,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005309&type=new_cs180301154109&viewRole=,DPW000005309,Assigned,"August 14, 2018 12:59 pm",Citizen stated there was a ramp put in by the DPW that has broken concrete and holds water which causes mosquitos and a foul smell citizen is requesting the ramp be repaired as soon as possible. Also there are potholes all through Seminary Ave,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005308&type=new_cs180221194032&viewRole=,DPW000005308,Assigned,"August 14, 2018 12:53 pm",there is a big whole in the alley and is full of standing water.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005307&type=new_cs180221194656&viewRole=,DPW000005307,Assigned,"August 14, 2018 12:47 pm",Tree limb is a broken branch hanging on another branch going across the street. This is a old branch.,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000005306&type=new_cs180301154109&viewRole=,DPW000005306,Completed,"August 14, 2018 12:44 pm","Very large pothole in the alley between Ellwood and Cary Street, directly behind 3321 Ellwood. Cars are bottoming out and the pothole expands with every rain. Rain water is also collecting and increasing mosquitoes. This alley is well traveled as it's directly adjacent to the city owned public parking garage.",,,
