Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013570&type=new_cs180221194656&viewRole=,DPW000013570,Assigned,2018-12-05-11:46-am,"Willow Oak tree located at southwest corner of Rennie Avenue and Brook Rd, Richmond, VA 23227 has two(2) low branches that show signs of poor health. One branch extends over Rennie Ave posing a danger to vehicles driving down the road and parked cars. Other branch extends over sidewalk and into yard of home (1201 Rennie Ave) posing a danger to pedestrians as well as home and landscaping of homeowner at 1201 Rennie Ave."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013569&type=new_cs180221192758&viewRole=,DPW000013569,Assigned,2018-12-05-11:41-am,"Someone left a green couch in the alleyway behind my driveway. I had to drag it to pull my car out this morning. I have no idea who did it, but I live next to an apartment with VCU students. It is partially obstructing the alleyway. It's in the alleyway behind my house. Thank you!."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013566&type=new_cs180221194423&viewRole=,DPW000013566,,2018-12-05-11:31-am,Stop sign is leaning about to fall.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002992&type=new_cs180226204420&viewRole=,DPU000002992,,2018-12-05-11:25-am,light out in alley between N. 28th & N. 29th off of E. Broad St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013560&type=new_cs180301154109&viewRole=,DPW000013560,Assigned,2018-12-05-11:11-am,"never came out to repair and she stated the city worker are not doing anything but playing with the pothole and the mayor stated that if we elect him he will get the potholes fixed , she has been living in her neighbor hood since 2012 and has not fixed the issue."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002991&type=new_cs180226204420&viewRole=,DPU000002991,,2018-12-05-11:04-am,Corner of Augusta & Staples Mill.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013552&type=new_cs180221194032&viewRole=,DPW000013552,Assigned,2018-12-05-10:00-am,"resident is calling in because his alley way was covered in mud. the city and cleaned the mud because the trash collectors and recycle got stuck, but they didn't come and put the gravel down. so now with the trucks back and fourth and the weather the mud is back, and he just wants someone to come and lay the gravel down so this problem wont happen again."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013551&type=new_cs180221194656&viewRole=,DPW000013551,Assigned,2018-12-05-9:59-am,"The city tree in the alley behind my house is leaning and dead, choked by Ivy. It is overgrown around power lines and overhangs my back yard. It will fall completely with a couple more heavy rains, and dead limbs are falling into our fence and yard. It needs to be removed."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013550&type=new_cs180301154109&viewRole=,DPW000013550,Assigned,2018-12-05-9:59-am,Side walk needs repair serious tripping hazard
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013549&type=new_cs180221192758&viewRole=,DPW000013549,Assigned,2018-12-05-9:56-am,"There is tree debris, limbs and a dead, ivy-choked tree behind our house in the alley crossover between Colonial and Sheppard, between Floyd and Ellwood. Please collect ASAP."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013548&type=new_cs180221194656&viewRole=,DPW000013548,,2018-12-05-9:54-am,tree maintenance citizen called to advise that very large limbs are constantly falling from the tree and the tree roots are lifting the side walk and is causing a tripping hazard. states has been calling for well over 8 years in regards to these trees and the problem is getting worse the limbs can actually fall at anytime bad weather or not.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002990&type=new_cs180301142929&viewRole=,DPU000002990,Assigned,2018-12-05-9:54-am,"There is a broken pipe on the water service line to the house at 4717 Augusta Avenue. There is no category to report that, so this is the best I could find. The water is pouring out of the service connection hole and into the street. It has been doing so for at least 2 months."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013545&type=new_cs180221192758&viewRole=,DPW000013545,Assigned,2018-12-05-9:44-am,Bulk trash and limbs.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002989&type=new_cs180226204420&viewRole=,DPU000002989,,2018-12-05-9:31-am,In the Scott Additions there (1) Street light out 3119 Moore St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002988&type=new_cs180226204420&viewRole=,DPU000002988,,2018-12-05-9:29-am,Streetlight (1) 2709 E Franklin St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000444&type=new_cs180327173306&viewRole=,RPD000000444,,2018-12-05-9:22-am,there is a lot of different items behind the building.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013541&type=new_cs180221194251&viewRole=,DPW000013541,,2018-12-05-8:49-am,"Left turn signal light for traffic headed east on Lombardy Street, turning north onto Brook Road."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013537&type=new_cs180301154109&viewRole=,DPW000013537,Assigned,2018-12-05-8:35-am,two potholes west bound Forest Hill Ave just west of Hathaway Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013536&type=new_cs180221194656&viewRole=,DPW000013536,Assigned,2018-12-05-8:07-am,"would like to have a tree trimmed back , the tree is so huge ,that its blocking the sunlight , one tree has buckles the sidewalk due to the tree root growing under the sidewalk, may cause some one to fall."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013534&type=new_cs180221194032&viewRole=,DPW000013534,Assigned,2018-12-05-7:51-am,Alley between 3 s Granby and buildings on 1800 block of west main.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002987&type=new_cs180221191708&viewRole=,DPU000002987,,2018-12-05-4:52-am,The current street light pole was hit by a vehicle and the pole is broken and leaning in the median at Westgate Dr and Huguenot Rd and has been this way for months.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013532&type=new_cs180221194032&viewRole=,DPW000013532,Assigned,2018-12-05-12:06-am,Alley gravel contents on West Gladstone Ave behind 3201 Garland Ave are continuously spilling into Gladstone Ave obstructing the flow of water to the gutter resulting in pooling the majority of the year. Also creates a right of way of sidewalk use for elderly and handicapped use. The opposing alleyway on the street has a cement entrance that prevents this issue.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013531&type=new_cs180220201343&viewRole=,DPW000013531,Assigned,2018-12-04-11:54-pm,Water fails to drain due to either no curb and gutter in place or obstruction of water flow to the nearest curb and gutter due to alleyway spillage of gravel into the street. Requesting a new curb and gutter or placement of a cement entrance leading into the alleyway behind 3200 North Ave to allow flow of water to nearest gutter and allow safe usage of the sidewalk along West Gladstone Avenue for handicapped/elderly residents..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002986&type=new_cs180226204420&viewRole=,DPU000002986,,2018-12-04-11:29-pm,Light on the southeast corner of 8th & Franklin St is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013530&type=new_cs180221190731&viewRole=,DPW000013530,Assigned,2018-12-04-10:49-pm,The Broad St. sign is hanging down by one metal strap on the pole and the Staples Mill Rd. sign is missing.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013529&type=new_cs180221194423&viewRole=,DPW000013529,,2018-12-04-10:44-pm,"South Randolph Street at West Cary Street. The 'One Way Sign' is turned upside down, it is pointing in the wrong direction now."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013527&type=new_cs180221192758&viewRole=,DPW000013527,Assigned,2018-12-04-8:56-pm,Recycling was not picked up this week- recycle canister located on street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013526&type=new_cs180301154109&viewRole=,DPW000013526,Assigned,2018-12-04-7:06-pm,Pothole has opened up next to manhole cover on Parkwood just past intersection with Beaumont.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002985&type=new_cs180226204420&viewRole=,DPU000002985,,2018-12-04-7:05-pm,The street light has been out 3 weeks.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002984&type=new_cs180226204420&viewRole=,DPU000002984,,2018-12-04-5:27-pm,Citizen states there is a light in the alley behind Moss Side Ave near Ladies Mile Rd that is out; needs repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002983&type=new_cs180228155543&viewRole=,DPU000002983,,2018-12-04-5:05-pm,Citizen states there is a large hole in the of the yard near the curb.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002982&type=new_cs180226204420&viewRole=,DPU000002982,,2018-12-04-5:04-pm,Corner 3600 Block of Delaware @ Young Ave in middle of block (2) lights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002981&type=new_cs180226204420&viewRole=,DPU000002981,,2018-12-04-5:00-pm,Alley way of 1616-1618 Maury Street; (2) lights are out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013524&type=new_cs180221194457&viewRole=,DPW000013524,Assigned,2018-12-04-5:00-pm,Citizen states there is a really large bush blocking the side walk and road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013523&type=new_cs180301154109&viewRole=,DPW000013523,Assigned,2018-12-04-4:59-pm,Very large pothole with the potential to damage vehicles. Request previously made and marked as completed but it was never fixed!.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013521&type=new_cs180221194032&viewRole=,DPW000013521,Assigned,2018-12-04-4:56-pm,Citizen states alley has several potholes; he states the city came out and did the alley a block over; wondering when they will do his side of the alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013519&type=new_cs180301154109&viewRole=,DPW000013519,Assigned,2018-12-04-4:49-pm,Citizen states there is a large tree in the city easement that has uprooted and damage the sidewalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002980&type=new_cs180228212504&viewRole=,DPU000002980,,2018-12-04-4:41-pm,standing water puddle has been standing since october.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000443&type=new_cs180529151322&viewRole=,RPD000000443,,2018-12-04-4:38-pm,Scooter with cover has been parked on the street for over two weeks without moving. It is parked far off the curb and it is difficult for other cars to park around it.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013518&type=new_cs180221192758&viewRole=,DPW000013518,Assigned,2018-12-04-4:30-pm,"Citizen states his bush hasn't been picked up in weeks, the collectors are taking the trash up and nothing else."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013516&type=new_cs180221194656&viewRole=,DPW000013516,Assigned,2018-12-04-4:22-pm,Dangerous tree at this location need to be removed tree leaning asap. A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013515&type=new_cs180301154109&viewRole=,DPW000013515,Assigned,2018-12-04-4:16-pm,Citizen stated that there are some street flooding when it rains and would like to have it repaired and also on South Robertson street and idlewood avenue.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013512&type=new_cs180301154109&viewRole=,DPW000013512,,2018-12-04-3:53-pm,The condition of Banbury at Cary Street Drive. The street at Cary Street is developing some rather large washed out potholes that Mr. Gregory says are the cause of a few car accidents in recent weeks. A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013506&type=new_cs180301154109&viewRole=,DPW000013506,Assigned,2018-12-04-3:30-pm,"Huge pothole at 1000 Maple Avenue 23226. I feel like you made an attempt a few months ago, but it's back. This road is frequented by city buses and people using St Mary's hospital and needs immediate attention. Thank you."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013505&type=new_cs180301154109&viewRole=,DPW000013505,Assigned,2018-12-04-3:30-pm,2 large on on the curve towards Hermitage road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002979&type=new_cs180228212904&viewRole=,DPU000002979,Assigned,2018-12-04-3:23-pm,when rains heavy comes down the hill it cutting into the ditch line at the driveway by the colvert . and about 3 or 4 feet down the ditch line the water goes under the road and the area is crumbling . citizen afraid of a car going into ditch.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013502&type=new_cs180221194656&viewRole=,DPW000013502,Assigned,2018-12-04-3:18-pm,"There is a tree that I pass under every day that seems to be leaning, closer to falling over the road. In the past, this tree has bent far down under the weight of snow. It may also be weakened by overgrowth of ivy/vines. This is near the intersection of Forest Hill Avenue and is along Cherokee Road along a wooded area (not sure an exact address applies). I am concerned it will fall onto a car as traffic passes on the road. Please consider removing this tree to prevent danger to citizens.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013501&type=new_cs180301154109&viewRole=,DPW000013501,Assigned,2018-12-04-3:12-pm,"There are 8 pot holes on both Gaint & Biggs Rd outside our place of business, I have called this in last Thursday and nobody has came out to make these repairs. On of the potholes id 14 inches deep by 2 ft round. That one has damaged one of our trucks as it is closee to the entracnce of our parking lot. Several of our customers have complained to us also of running into it. Someone placed a orange safety cone in the larger hole but that was no for long when a car hit the hole anyway."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013498&type=new_cs180221190731&viewRole=,DPW000013498,,2018-12-04-2:38-pm,tetegraph pole that had No Parking sign on it was was broken because of storm & was replaced without the sign on it.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001899&type=new_cs180301161330&viewRole=,PDR000001899,,2018-12-04-2:36-pm,cars located in back yard have no tags.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013497&type=new_cs180221194656&viewRole=,DPW000013497,Assigned,2018-12-04-2:35-pm,"Citizen states very large limb fell in the alley , blocking the alley .. she moved the limb as much as she possibly could to allow the city workers and residents to move freely thru the alley but would ike to have someone from the city come pick up the huge limb."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002978&type=new_cs180226204420&viewRole=,DPU000002978,,2018-12-04-2:31-pm,Street lamp is missing between 2600 and 2608 Melbourne Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013496&type=new_cs180221194032&viewRole=,DPW000013496,Assigned,2018-12-04-2:31-pm,"report potholes in her alley, behind her home and they are so huge."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002977&type=new_cs180301142929&viewRole=,DPU000002977,Assigned,2018-12-04-1:49-pm,Citizen called to state that the basin is completely destroyed. States that its a safety hazard. .
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013490&type=new_cs180301154109&viewRole=,DPW000013490,Assigned,2018-12-04-1:48-pm,Numerous potholes on both sides of Clay Street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013488&type=new_cs180301154109&viewRole=,DPW000013488,Assigned,2018-12-04-1:32-pm,Large pot holes - actually section of road at traffic circle is collapsing. The city fixed it a few months ago but it's sinking again - creating a large pot hole area. There are also a couple other pot holes before/after this area. Near Westminster Canterbury.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013486&type=new_cs180221194656&viewRole=,DPW000013486,Assigned,2018-12-04-1:17-pm,Tree on the corner of Sauer and fitzhugh has completely split in the middle and part of the tree is now dangling over my porch and close to the roof..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013485&type=new_cs180221194032&viewRole=,DPW000013485,Assigned,2018-12-04-1:16-pm,The Alley between Stafford and Addison a half block south of Parkwood Avenue is in need of major repairs.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013483&type=new_cs180221194032&viewRole=,DPW000013483,Assigned,2018-12-04-1:03-pm,Gravel is missing leaving dirt and is damaging the car. Located between Stafford and Anderson half a block south of Parkwood.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013480&type=new_cs180301154109&viewRole=,DPW000013480,Assigned,2018-12-04-12:36-pm,"Small Sinkhole of some sort causing sidewalk to crumble, hazard for tripping or getting caught. In front of old gas station at Venable & Tulip."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002976&type=new_cs180228212904&viewRole=,DPU000002976,Assigned,2018-12-04-12:31-pm,citizen was told by city worker put in a request to have the ditch line dug out so it can help the flow of the water..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013469&type=new_cs180221194032&viewRole=,DPW000013469,Assigned,2018-12-04-11:19-am,Citizen states that a tornado touched down back when hurricane Florence came through and tore up the alley. Says there's a lot of mud and needs more gravel. Ground is uneven and makes it difficult to put supercans at the normal trash spots. Citizen would like to compare her alley to the 1300 block of Claremont Ave and restore her's to that condition.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013460&type=new_cs180221192758&viewRole=,DPW000013460,Assigned,2018-12-04-10:36-am,Citizen states he streets hasn't been cleaned in about 3 weeks and requesting a street clean up.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013458&type=new_cs180221192758&viewRole=,DPW000013458,Assigned,2018-12-04-10:30-am,Street trash wasnt picked up for this entire street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000442&type=new_cs180529151350&viewRole=,RPD000000442,,2018-12-04-9:36-am,Citizen called to state that the citizen are parking on the sidewalks. its near brookland park round a bout.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000441&type=new_cs180529151322&viewRole=,RPD000000441,,2018-12-04-9:33-am,Citizen called to state that there is an abandoned car. near the service station on dill road. Its a badge Mazada.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013448&type=new_cs180221192541&viewRole=,DPW000013448,Assigned,2018-12-04-9:15-am,Would like to report graffiti on city property located the next block over from intersection.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013447&type=new_cs180221194656&viewRole=,DPW000013447,Assigned,2018-12-04-9:10-am,Citizen called to inquire about dead trees need to be cut.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013445&type=new_cs180301154109&viewRole=,DPW000013445,Assigned,2018-12-04-9:08-am,Citizen wants a supervisor to call her.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013444&type=new_cs180301154109&viewRole=,DPW000013444,Assigned,2018-12-04-9:06-am,Pothole on Government between Crestview Road and Glenwood. Repairs have been done several times but the hole continues to come back. The pothole is in front of the Quik Stop Citgo.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013443&type=new_cs180221194251&viewRole=,DPW000013443,,2018-12-04-9:05-am,Citizen states that the timing of the traffic light is long and needs to be changed; there is never a change in the light causing a break to exit the parking deck.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002975&type=new_cs180226204420&viewRole=,DPU000002975,,2018-12-04-9:02-am,light closet to home on park side.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001895&type=new_cs180227191811&viewRole=,PDR000001895,,2018-12-04-9:00-am,Caller states neighbor has put up reflective signs in the right of way..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013442&type=new_cs180221192758&viewRole=,DPW000013442,Assigned,2018-12-04-8:57-am,Tires and other trash at this location.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013439&type=new_cs180301154109&viewRole=,DPW000013439,Assigned,2018-12-04-8:49-am,Large pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013437&type=new_cs180221192758&viewRole=,DPW000013437,Assigned,2018-12-04-8:37-am,The city trash cash on the NW corner of Allen and West Grace.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002974&type=new_cs180228212504&viewRole=,DPU000002974,Assigned,2018-12-04-7:57-am,Basin is flooding the street. it right there by a bus stop and kids are dogging cars because they cannot get across the street due to standing water.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002973&type=new_cs180226204420&viewRole=,DPU000002973,,2018-12-04-5:54-am,"Gas light in Meadow Park (Park Ave side) is completely broken. Glass globe, glass top and gas lights inside missing."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013430&type=new_cs180221194251&viewRole=,DPW000013430,,2018-12-04-5:50-am,Traffic signal at Broad and Meadow appears to be malfunctioning. It remained on Red for Meadow for at least 10 minutes this AM at 5 through several cycles of signals at other intersections. At minimum cycle time needs to be adjusted.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013429&type=new_cs180220201343&viewRole=,DPW000013429,Assigned,2018-12-03-10:14-pm,There are no sidewalks on the 4400 block of South Ashlawn Drive. Pedestrians — especially children walking to and from Mary Munford Elementary School — are forced to walk in the middle of the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013427&type=new_cs180301154109&viewRole=,DPW000013427,Assigned,2018-12-03-9:06-pm,Potholes on N. Thompson St. between Ellwood Thompson's and Walgreen's.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002971&type=new_cs180226204420&viewRole=,DPU000002971,,2018-12-03-8:51-pm,Lamp in front of 2205 East Broad.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000440&type=new_cs180529151322&viewRole=,RPD000000440,,2018-12-03-8:39-pm,Inoperable car on Pine St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013426&type=new_cs180221194457&viewRole=,DPW000013426,Assigned,2018-12-03-8:37-pm,Poison ivy blocking sidewalk on the southside of Canal St between 12th and the 13th street (martin agency) bridge . There is vegetation overgrown on this sidewalk some of which is poison ivy. There are also bushes that are overgrown and narrowing the busy sidwalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002970&type=new_cs180226204420&viewRole=,DPU000002970,,2018-12-03-6:53-pm,Light in front of 3304 Forest Hill Ave is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002969&type=new_cs180226204420&viewRole=,DPU000002969,,2018-12-03-6:52-pm,Lamp blinking in the 3100 block of McDonough St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013423&type=new_cs180221194032&viewRole=,DPW000013423,Assigned,2018-12-03-6:08-pm,The alley behind 322 and 320 Lexington rd is in desperate need of gravel. It was just recently graded but every time the trash and recycle truck come through it turns into a mud pit. The alley may be too narrow for the city trucks. Can you please regravel at least behind these two properties? It’s very obvious to see.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002968&type=new_cs180226204420&viewRole=,DPU000002968,,2018-12-03-5:29-pm,all of the light in the area is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013420&type=new_cs180221194656&viewRole=,DPW000013420,Assigned,2018-12-03-5:29-pm,Two city trees border our property along Somerset Ave. This weekend something fell off the north most tree and almost hit a couple walking along the sidewalk. Students from St. Catherine’s park along the street under these trees during the school year. The sidewalk is heavily trafficked by students from all four neighborhood schools and neighbors. I’m fearful that they are all in peril when walking underneath these trees.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013417&type=new_cs180301154109&viewRole=,DPW000013417,Assigned,2018-12-03-4:58-pm,Citizen states that the sidewalk is damaged by tree roots; needs repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013414&type=new_cs180221192758&viewRole=,DPW000013414,Assigned,2018-12-03-4:39-pm,"You failed to pick up recyclables for our block again today. This is the third time this has happened since Labor Day. What is the problem. It is not just our house, but all of the houses on the 3100 Stuart, on the ODD side of the street. Trash pick up is not a problem, but recyclables are not picked up."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002967&type=new_cs180226204420&viewRole=,DPU000002967,,2018-12-03-4:36-pm,Citizen states he has two streetlights that are out in his alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013411&type=new_cs180221192758&viewRole=,DPW000013411,Assigned,2018-12-03-4:22-pm,Citizen states she called in two months ago to have some litter removed.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013410&type=new_cs180301154109&viewRole=,DPW000013410,Assigned,2018-12-03-4:01-pm,on way street middle of the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002966&type=new_cs180226204420&viewRole=,DPU000002966,,2018-12-03-3:40-pm,Caller states the light in the alley is out completely..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002965&type=new_cs180228212904&viewRole=,DPU000002965,Assigned,2018-12-03-3:38-pm,Caller states the ditch is clogged.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013402&type=new_cs180301154109&viewRole=,DPW000013402,Assigned,2018-12-03-2:54-pm,Caller states there are a lot of pot holes on 1st St between E Charity and E Federal..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013400&type=new_cs180301154109&viewRole=,DPW000013400,Assigned,2018-12-03-2:47-pm,deep potholes at Ellwood and Thompson. entering location is NOT user friendly and probably prevents people reporting potholes!.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013399&type=new_cs180301154109&viewRole=,DPW000013399,Assigned,2018-12-03-2:41-pm,"would like to report 1 huge pothole , accidents have already happened due to this pothole please come to assess."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002964&type=new_cs180226204420&viewRole=,DPU000002964,,2018-12-03-1:52-pm,The Street lights at 1557 thru 1561 East Main are not working. One was damaged due to an accident last week-.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013394&type=new_cs180301154109&viewRole=,DPW000013394,Assigned,2018-12-03-1:52-pm,West bound in this block is a recessed manhole. The manhole cover has had asphalt place over top of the to make of the difference in space. The hole and cover need to be properly repaired. This has been reported several times over the last two years.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002963&type=new_cs180226204420&viewRole=,DPU000002963,,2018-12-03-1:24-pm,Alley way of 715 N 26th Street (1) light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002962&type=new_cs180228212504&viewRole=,DPU000002962,Assigned,2018-12-03-1:22-pm,Citizen called to inquire about if there is a clogged drain and it floods the area every time there's rain.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002961&type=new_cs180226204420&viewRole=,DPU000002961,,2018-12-03-1:17-pm,Front of the address 2813 E Grace St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002960&type=new_cs180226204420&viewRole=,DPU000002960,,2018-12-03-1:15-pm,Citizen wants to report street light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002959&type=new_cs180228212504&viewRole=,DPU000002959,Assigned,2018-12-03-1:10-pm,Citizen called to state that the storm water drain in front of her property as well as her neighbors are clogged.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002958&type=new_cs180228212904&viewRole=,DPU000002958,Assigned,2018-12-03-12:58-pm,business had a contractor clean the drain on property but the drain pipe is still clogged. this causes ponding which makes it difficult for citizen to get to the business . when drain gets clogged the roof drainage get back up on roof which.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013382&type=new_cs180221194656&viewRole=,DPW000013382,Assigned,2018-12-03-12:51-pm,Citizen would like to have the tree limbs trimmed because she has lived at this location for 14 years and nothing has been done about the limbs and leaves cones needles falling into her yard.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000013380&type=new_cs180221194032&viewRole=,DPW000013380,Assigned,2018-12-03-12:47-pm,The alley behind our building continually floods because the asphalt is so uneven. Our building houses multiple handicap tenants who need to use that alley for access to the building and their vehicles. The flooding of the alley causes this to be very challenging.
